executionTime,symbol,base,quote,marketType,quoteVolume,coingeckoId,coingeckoName,marketCapMillion,marketCapRank,rankBucket,tradingViewLink,assetClass,scanSource,quotePair,aiResearchNeeded,score,scoreTier,reasoning,currentColor,trendDirection,previousColor,oldColor,grayCandles,currentColorAge,validTrendFlip,signal,reason
2026-05-21T19:31:06.963628+03:00,SYSBTC,SYS,BTC,BTC,233563.87074,syscoin,Syscoin,3.4,1957,small,https://www.tradingview.com/chart/?symbol=SYSBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,EGLDUSDT,EGLD,USDT,USDT,233031.6056,elrond-erd-2,MultiversX,118.6,267,mid,https://www.tradingview.com/chart/?symbol=EGLDUSDT,crypto,binance,USDT,False,0,D Ignore,"fresh signal, clean transition",Blue,DOWN / Bearish,Gray,,,1,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,EGLDBTC,EGLD,BTC,BTC,233031.6056,elrond-erd-2,MultiversX,118.6,267,mid,https://www.tradingview.com/chart/?symbol=EGLDBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BALUSDT,BAL,USDT,USDT,231043.32076,balancer,Balancer,9.1,1280,small,https://www.tradingview.com/chart/?symbol=BALUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,74,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CITYBTC,CITY,BTC,BTC,249743.02491,manchester-city-fan-token,Manchester City Fan Token,6.3,1519,small,https://www.tradingview.com/chart/?symbol=CITYBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,103,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BALBTC,BAL,BTC,BTC,231043.32076,balancer,Balancer,9.1,1280,small,https://www.tradingview.com/chart/?symbol=BALBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,MAVUSDT,MAV,USDT,USDT,228597.45831,maverick-protocol,Maverick Protocol,13.1,1093,small,https://www.tradingview.com/chart/?symbol=MAVUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,3,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,AGLDUSDT,AGLD,USDT,USDT,223900.2917,adventure-gold,Adventure Gold,21.5,864,small,https://www.tradingview.com/chart/?symbol=AGLDUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,4,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,MAVBTC,MAV,BTC,BTC,228597.45831,maverick-protocol,Maverick Protocol,13.1,1093,small,https://www.tradingview.com/chart/?symbol=MAVBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,113,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ANIMEUSDT,ANIME,USDT,USDT,223817.226581,anime,Animecoin,24.1,809,small,https://www.tradingview.com/chart/?symbol=ANIMEUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,6,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,1000CATUSDT,1000CAT,USDT,USDT,221843.395616,,,,,unknown,https://www.tradingview.com/chart/?symbol=1000CATUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,12,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,AGLDBTC,AGLD,BTC,BTC,223900.2917,adventure-gold,Adventure Gold,21.5,864,small,https://www.tradingview.com/chart/?symbol=AGLDBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,LSKUSDT,LSK,USDT,USDT,221030.3553,lisk,Lisk,28.2,740,small,https://www.tradingview.com/chart/?symbol=LSKUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,5,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,LSKBTC,LSK,BTC,BTC,221030.3553,lisk,Lisk,28.2,740,small,https://www.tradingview.com/chart/?symbol=LSKBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,101,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CELOBTC,CELO,BTC,BTC,220836.573218,celo,Celo,49.6,509,small,https://www.tradingview.com/chart/?symbol=CELOBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gray,Neutral / Gray,Gray,,,6,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,CELOUSDT,CELO,USDT,USDT,220836.573218,celo,Celo,49.6,509,small,https://www.tradingview.com/chart/?symbol=CELOUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gray,Neutral / Gray,Gray,,,4,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,UMAUSDT,UMA,USDT,USDT,219761.0503,uma,UMA,43.0,549,small,https://www.tradingview.com/chart/?symbol=UMAUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gray,Neutral / Gray,Gray,,,28,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,UMABTC,UMA,BTC,BTC,219761.0503,uma,UMA,43.0,549,small,https://www.tradingview.com/chart/?symbol=UMABTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,77,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,MANAUSDT,MANA,USDT,USDT,219500.6354,decentraland,Decentraland,172.0,207,mid,https://www.tradingview.com/chart/?symbol=MANAUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,3,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ZILUSDT,ZIL,USDT,USDT,217888.651422,zilliqa,Zilliqa,78.2,353,small,https://www.tradingview.com/chart/?symbol=ZILUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, fresh signal",Blue,DOWN / Bearish,Blue,Blue,14,2,False,No confirmed trend flip,No confirmed trend flip
2026-05-21T19:31:06.963628+03:00,ZILBTC,ZIL,BTC,BTC,217888.651422,zilliqa,Zilliqa,78.2,353,small,https://www.tradingview.com/chart/?symbol=ZILBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BURGERUSDT,BURGER,USDT,USDT,216978.21736,,,,,unknown,https://www.tradingview.com/chart/?symbol=BURGERUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,76,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,KMDUSDT,KMD,USDT,USDT,215280.2414,,,,,unknown,https://www.tradingview.com/chart/?symbol=KMDUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,KMDBTC,KMD,BTC,BTC,215280.2414,,,,,unknown,https://www.tradingview.com/chart/?symbol=KMDBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BARUSDT,BAR,USDT,USDT,213023.9514,fc-barcelona-fan-token,FC Barcelona Fan Token,9.6,1262,small,https://www.tradingview.com/chart/?symbol=BARUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,33,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,MANABTC,MANA,BTC,BTC,219500.6354,decentraland,Decentraland,172.0,207,mid,https://www.tradingview.com/chart/?symbol=MANABTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,16,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BARBTC,BAR,BTC,BTC,213023.9514,fc-barcelona-fan-token,FC Barcelona Fan Token,9.6,1262,small,https://www.tradingview.com/chart/?symbol=BARBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,50,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,WANUSDT,WAN,USDT,USDT,212005.4044,wanchain,Wanchain,12.0,1139,small,https://www.tradingview.com/chart/?symbol=WANUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,24,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,WANBTC,WAN,BTC,BTC,212005.4044,wanchain,Wanchain,12.0,1139,small,https://www.tradingview.com/chart/?symbol=WANBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,8,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SHELLUSDT,SHELL,USDT,USDT,211203.67518,myshell,MyShell,9.2,1278,small,https://www.tradingview.com/chart/?symbol=SHELLUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,14,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SHELLBTC,SHELL,BTC,BTC,211203.67518,myshell,MyShell,9.2,1278,small,https://www.tradingview.com/chart/?symbol=SHELLBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,61,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CTSIBTC,CTSI,BTC,BTC,209167.28394,cartesi,Cartesi,27.6,746,small,https://www.tradingview.com/chart/?symbol=CTSIBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gray,Neutral / Gray,Gray,,,7,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,NBTUSDT,NBT,USDT,USDT,209186.60627,,,,,unknown,https://www.tradingview.com/chart/?symbol=NBTUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,20,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CTSIUSDT,CTSI,USDT,USDT,209167.28394,cartesi,Cartesi,27.6,746,small,https://www.tradingview.com/chart/?symbol=CTSIUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, fresh signal, clean transition",Gray,Neutral / Gray,Gold,,,1,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,GASUSDT,GAS,USDT,USDT,206470.1406,gas,Gas,102.5,287,mid,https://www.tradingview.com/chart/?symbol=GASUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,5,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,TUSDT,T,USDT,USDT,206916.843276,threshold-network-token,Threshold Network,60.0,441,small,https://www.tradingview.com/chart/?symbol=TUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,XVSUSDT,XVS,USDT,USDT,204706.5604,venus,Venus,46.3,530,small,https://www.tradingview.com/chart/?symbol=XVSUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,107,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,XVSBTC,XVS,BTC,BTC,204706.5604,venus,Venus,46.3,530,small,https://www.tradingview.com/chart/?symbol=XVSBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,94,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,GASBTC,GAS,BTC,BTC,206470.1406,gas,Gas,102.5,287,mid,https://www.tradingview.com/chart/?symbol=GASBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,24,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,USDSUSDT,USDS,USDT,USDT,201564.8785,usds,USDS,10579.6,14,large,https://www.tradingview.com/chart/?symbol=BINANCE:USDSUSDT,crypto,binance,USDT,False,0,D Ignore,not eligible for AI research,,N/A,,,,,False,,Not enough candles: 43
2026-05-21T19:31:06.963628+03:00,AKROBTC,AKRO,BTC,BTC,204099.220468,,,,,unknown,https://www.tradingview.com/chart/?symbol=AKROBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,AKROUSDT,AKRO,USDT,USDT,204099.220468,,,,,unknown,https://www.tradingview.com/chart/?symbol=AKROUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,6,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FISBTC,FIS,BTC,BTC,203751.9179,,,,,unknown,https://www.tradingview.com/chart/?symbol=FISBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,92,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,OAXUSDT,OAX,USDT,USDT,202253.7149,,,,,unknown,https://www.tradingview.com/chart/?symbol=OAXUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,12,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,OAXBTC,OAX,BTC,BTC,202253.7149,,,,,unknown,https://www.tradingview.com/chart/?symbol=OAXBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FISUSDT,FIS,USDT,USDT,203751.9179,,,,,unknown,https://www.tradingview.com/chart/?symbol=FISUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,89,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ONEUSDT,ONE,USDT,USDT,201698.960983,harmony,Harmony,30.4,703,small,https://www.tradingview.com/chart/?symbol=ONEUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,4,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ONEBTC,ONE,BTC,BTC,201698.960983,harmony,Harmony,30.4,703,small,https://www.tradingview.com/chart/?symbol=ONEBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,28,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,QKCUSDT,QKC,USDT,USDT,201041.79039,quark-chain,QuarkChain,21.8,858,small,https://www.tradingview.com/chart/?symbol=QKCUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,4,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,QKCBTC,QKC,BTC,BTC,201041.79039,quark-chain,QuarkChain,21.8,858,small,https://www.tradingview.com/chart/?symbol=QKCBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,16,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,RLCUSDT,RLC,USDT,USDT,200201.81469,iexec-rlc,iExec RLC,31.0,693,small,https://www.tradingview.com/chart/?symbol=RLCUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gray,Neutral / Gray,Gray,,,4,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,RLCBTC,RLC,BTC,BTC,200201.81469,iexec-rlc,iExec RLC,31.0,693,small,https://www.tradingview.com/chart/?symbol=RLCBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,165,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,JOEBTC,JOE,BTC,BTC,199847.62177,joe,JOE,17.6,965,small,https://www.tradingview.com/chart/?symbol=JOEBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,116,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,JOEUSDT,JOE,USDT,USDT,199847.62177,joe,JOE,17.6,965,small,https://www.tradingview.com/chart/?symbol=JOEUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,20,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ACXUSDT,ACX,USDT,USDT,191862.51461,across-protocol,Across Protocol,29.1,728,small,https://www.tradingview.com/chart/?symbol=ACXUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, fresh signal, clean transition",Gray,Neutral / Gray,Gold,,,1,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,RESOLVUSDT,RESOLV,USDT,USDT,198813.27426,resolv,Resolv,11.6,1155,small,https://www.tradingview.com/chart/?symbol=RESOLVUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,64,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,HMSTRUSDT,HMSTR,USDT,USDT,194385.1229375,hamster-kombat,Hamster Kombat,9.7,1259,small,https://www.tradingview.com/chart/?symbol=HMSTRUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gray,Neutral / Gray,Gray,,,6,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,FARMBTC,FARM,BTC,BTC,188970.62807,harvest-finance,Harvest Finance,4.3,1799,small,https://www.tradingview.com/chart/?symbol=FARMBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,24,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,YFIBTC,YFI,BTC,BTC,186243.53803,yearn-finance,yearn.finance,89.7,314,small,https://www.tradingview.com/chart/?symbol=YFIBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,51,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,YFIUSDT,YFI,USDT,USDT,186243.53803,yearn-finance,yearn.finance,89.7,314,small,https://www.tradingview.com/chart/?symbol=YFIUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,4,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FARMUSDT,FARM,USDT,USDT,188970.62807,harvest-finance,Harvest Finance,4.3,1799,small,https://www.tradingview.com/chart/?symbol=FARMUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,VTHOUSDT,VTHO,USDT,USDT,184683.06814,vethor-token,VeThor,52.7,486,small,https://www.tradingview.com/chart/?symbol=VTHOUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,5,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,VIDTUSDT,VIDT,USDT,USDT,183519.31426,,,,,unknown,https://www.tradingview.com/chart/?symbol=VIDTUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,3,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,VIDTBTC,VIDT,BTC,BTC,183519.31426,,,,,unknown,https://www.tradingview.com/chart/?symbol=VIDTBTC,crypto,binance,BTC,False,0,D Ignore,"fresh signal, clean transition",Blue,DOWN / Bearish,Gray,,,1,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,BADGERUSDT,BADGER,USDT,USDT,183491.40946,badger-dao,Badger,8.6,1326,small,https://www.tradingview.com/chart/?symbol=BADGERUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,65,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BADGERBTC,BADGER,BTC,BTC,183491.40946,badger-dao,Badger,8.6,1326,small,https://www.tradingview.com/chart/?symbol=BADGERBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,84,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,NKNUSDT,NKN,USDT,USDT,181523.2437,nkn,NKN,5.7,1602,small,https://www.tradingview.com/chart/?symbol=NKNUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,168,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,NKNBTC,NKN,BTC,BTC,181523.2437,nkn,NKN,5.7,1602,small,https://www.tradingview.com/chart/?symbol=NKNBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,COTIBTC,COTI,BTC,BTC,180151.72453,coti,COTI,36.3,616,small,https://www.tradingview.com/chart/?symbol=COTIBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,87,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,COTIUSDT,COTI,USDT,USDT,180151.72453,coti,COTI,36.3,616,small,https://www.tradingview.com/chart/?symbol=COTIUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, fresh signal",Blue,DOWN / Bearish,Blue,Blue,36,2,False,No confirmed trend flip,No confirmed trend flip
2026-05-21T19:31:06.963628+03:00,CKBUSDT,CKB,USDT,USDT,177981.820952,nervos-network,Nervos Network,70.4,399,small,https://www.tradingview.com/chart/?symbol=CKBUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, fresh signal",Blue,DOWN / Bearish,Blue,Blue,11,2,False,No confirmed trend flip,No confirmed trend flip
2026-05-21T19:31:06.963628+03:00,CKBBTC,CKB,BTC,BTC,177981.820952,nervos-network,Nervos Network,70.4,399,small,https://www.tradingview.com/chart/?symbol=CKBBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,106,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,WNXMUSDT,WNXM,USDT,USDT,177656.5217,,,,,unknown,https://www.tradingview.com/chart/?symbol=WNXMUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,28,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,WNXMBTC,WNXM,BTC,BTC,177656.5217,,,,,unknown,https://www.tradingview.com/chart/?symbol=WNXMBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,54,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,LINAUSDT,LINA,USDT,USDT,176157.586951,,,,,unknown,https://www.tradingview.com/chart/?symbol=LINAUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,73,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BNTUSDT,BNT,USDT,USDT,177287.00837,bancor,Bancor Network,36.6,613,small,https://www.tradingview.com/chart/?symbol=BNTUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,11,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BNTBTC,BNT,BTC,BTC,177287.00837,bancor,Bancor Network,36.6,613,small,https://www.tradingview.com/chart/?symbol=BNTBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,106,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SSVUSDT,SSV,USDT,USDT,174264.728669,ssv-network,SSV Network,38.3,596,small,https://www.tradingview.com/chart/?symbol=SSVUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gray,Neutral / Gray,Gray,,,25,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,LINABTC,LINA,BTC,BTC,176157.586951,,,,,unknown,https://www.tradingview.com/chart/?symbol=LINABTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,85,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SSVBTC,SSV,BTC,BTC,174264.728669,ssv-network,SSV Network,38.3,596,small,https://www.tradingview.com/chart/?symbol=SSVBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gray,Neutral / Gray,Gray,,,19,False,,Latest two closed candles are not same Gold/Blue color
